title,company,location,country,description,job_url,date_posted,salary_min,salary_max,salary_text,source,dedup_key
Data Scientist,SOS International LLC,"Salem, Marion County",us,"Remote, OR, USA Full-time Clearance Requirement: None Company Description Founded in 1989, SOSi is among the largest private, founder-owned technology and services integrators in the defense and government services industry. We deliver tailored solutions, tested leadership, and trusted results to enable national security missions worldwide. Job Description SOSi is seeking a Data Scientist to support mission requirements for a structured approach to further develop, integrate, and sustain a scal…",https://www.adzuna.com/land/ad/5671461650?se=ItqrSVVh8RGxTLCnpSp8PA&utm_medium=api&utm_source=a2c527c1&v=D2D7B2686E2074EF49F9C10F4C8E9369BD641191,2026-03-18T21:04:24Z,145275.17,145275.17,,Adzuna Live API,8970aeda9bec58dd812e6c3a2d2bb0cc
Data Scientist,ManpowerGroup,"Cedar Pass, Utah County",us,"Data Scientist  12 month contract  Onsite M-Th in Lehi, UT  W2 only SUMMARY The company is redefining home energy intelligence through data and AI to enable personalized comfort, energy efficiency, and demand-response optimization across millions of connected homes. We are seeking a Staff Data Scientist to design and deploy predictive models that enable intelligent home energy decisions: from forecasting comfort and cost to optimizing EV charging and demand response events. DUTIES  Develop Pred…",https://www.adzuna.com/land/ad/5509771451?se=ItqrSVVh8RGxTLCnpSp8PA&utm_medium=api&utm_source=a2c527c1&v=86C341F26EB889ADA4768B10D801265A08CA6042,2025-11-22T16:18:26Z,225849.55,225849.55,,Adzuna Live API,a84ac01fb0d4ee1bd648973fa57ff13f
Data Scientist,Capgemini,"Grand Central, Manhattan",us,"Data Scientist Choosing Capgemini means choosing a company where you will be empowered to shape your career in the way you'd like, where you'll be supported and inspired by?a collaborative community of colleagues around the world, and where you'll be able to reimagine what's possible. Join us and help the world's leading organizations?unlock the value of technology and build a more sustainable, more inclusive world. About The Job You're Considering Successful execution of Digital Lean requires …",https://www.adzuna.com/land/ad/5734658808?se=ItqrSVVh8RGxTLCnpSp8PA&utm_medium=api&utm_source=a2c527c1&v=7552CFE4D1E5B2CF7357A439697CD29AF1FD6B10,2026-05-19T21:39:54Z,125574.32,125574.32,,Adzuna Live API,56391f352d898f1aafe153ece98160a7
Data Scientist,GovCIO,"Fort George G Meade, Anne Arundel County",us,"Fort Meade, Maryland Top Secret w/ SCI On-site only Data Services Overview GovCIO is currently hiring for a Data Scientist to define the characteristics of high-quality training data . This position will be located in Fort Meade, MD and will be an onsite position. Responsibilities The Data Scientist defines the characteristics of high-quality training data required to support future AI-powered cyber models. This role focuses on feature relevance, representativeness, bias, and generalization con…",https://www.adzuna.com/land/ad/5584973279?se=ItqrSVVh8RGxTLCnpSp8PA&utm_medium=api&utm_source=a2c527c1&v=5E7CCC02C7F5307DDC145BB5B4147F0AD218A66A,2026-01-14T15:38:07Z,117790.0,117790.0,,Adzuna Live API,715cb20bcc16c64ab9d7f56604915cdb
Data Scientist,Manulife,"Boston, Suffolk County",us,"The Manulife/John Hancock AI Team is seeking a highly skilled and motivated Data Scientist with a strong focus on developing end-to-end data science models and solutions to accelerate and optimize sales and marketing efforts! In this role, you will collaborate closely with Data Scientists, BI Specialists, Sales and Marketing Leaders, and IT partners. Together, you will complete AI and Advanced Analytics initiatives that will build the future of our business. The team implements a wide range of …",https://www.adzuna.com/land/ad/5745101995?se=ItqrSVVh8RGxTLCnpSp8PA&utm_medium=api&utm_source=a2c527c1&v=418E309EE061DD04C8DE1FF3865C689171438ACA,2026-05-29T21:30:58Z,74418.27,74418.27,,Adzuna Live API,15cb13c75c89caf256cb2625e696fb16
Data Scientist,Tyto Athene,"Washington, D.C., US",us,"Description Tyto Athene is hiring a Data Scientist to join a Cybersecurity and IT Risk Management contract supporting a federal customer. This role is critical to maturing the client's operational capabilities. You will work within an experienced team dedicated to defending federal infrastructure, transforming large datasets into actionable insights to detect and respond to threats quickly and effectively. Responsibilities:  Provide technical and management leadership on major tasks or technolo…",https://www.adzuna.com/land/ad/5753868833?se=ItqrSVVh8RGxTLCnpSp8PA&utm_medium=api&utm_source=a2c527c1&v=7F4AF4453995721362EE4B28702D4ED6E42659E9,2026-06-05T22:18:22Z,110966.69,110966.69,,Adzuna Live API,76ef907f6305ddf1103f82e01c09e956
Data Scientist,Insight Global,"Sacramento, Sacramento County",us,"Job Description Insight Global is seeking a Data Scientist to support the Mobile Equipment group within a large, asset intensive construction organization. This role focuses on designing, developing, and deploying data science and machine learning solutions that improve mobile equipment operations, including predictive maintenance, fleet performance, equipment reliability, and downtime reduction. This individual will work cross functionally with data engineering, operations, and business leader…",https://www.adzuna.com/land/ad/5709762210?se=ItqrSVVh8RGxTLCnpSp8PA&utm_medium=api&utm_source=a2c527c1&v=9B6A5B7C63835DA2C4FC301991116F1921E5028C,2026-04-24T18:13:32Z,114842.91,114842.91,,Adzuna Live API,434b55f23d44ac9a5b4a72e428e87687
Data Scientist,Leidos,"Benson, Douglas County",us,"Description Join Leidos as a Data Scientist and Help Drive Cutting-Edge Analytics Leidos is seeking a forward-thinking Data Scientist with a strong foundation in statistical analysis, data ingestion and processing, and deep expertise in methods and analytics development. This role supports a high-impact data analytics program for our customer, where innovation meets mission-critical insights. You'll be part of a collaborative team, developing sophisticated analytics through automated solutions,…",https://www.adzuna.com/land/ad/5578738530?se=ItqrSVVh8RGxTLCnpSp8PA&utm_medium=api&utm_source=a2c527c1&v=E9BC12D01C383BBD00C09CB50F192C0A30A861BA,2026-01-10T19:32:08Z,122260.84,122260.84,,Adzuna Live API,fe83f6b6ae5a419075505195dab09f0d
Data Scientist,Insight Global,"Atlanta, Fulton County",us,"Job Description Synthesize.ai - Technical Requirements Document (External Vendor Version) 1. Project Overview Synthesize.ai is Southern Company's advanced analytics and machine-learning platform designed to improve the quality, continuity, and analytical usefulness of AMI interval data across APC, GPC, and MPC. The platform will use AI/ML to perform data gap-fill, usage reconstruction, and short-term/long-term forecasting, and enable downstream analytics. The primary objective for this vendor e…",https://www.adzuna.com/land/ad/5681819918?se=ItqrSVVh8RGxTLCnpSp8PA&utm_medium=api&utm_source=a2c527c1&v=631F667A2439BBA86034A120909616DDD9230C01,2026-03-28T21:08:08Z,138505.45,138505.45,,Adzuna Live API,f0b982394addedc0d1a22e0ea48c66f2
Data Scientist,Insight Global,"Stamford, Fairfield County",us,"Job Description Insight Global is seeking a Data Scientist / Developer role for an incentives team. This role combines advanced analytics, incentive modeling, and hands-on backend development to standardize incentive structures. This person will support the build and maintenance of a new web-based incentive portal, including integrating data from multiple sources, transitioning Alteryx processes to scalable AWS-based automation, and developing backend services. As well as delivering dashboards,…",https://www.adzuna.com/land/ad/5692592927?se=ItqrSVVh8RGxTLCnpSp8PA&utm_medium=api&utm_source=a2c527c1&v=54427FC9DA939EDBE4473447E1B79917F3539E32,2026-04-07T21:41:25Z,128505.41,128505.41,,Adzuna Live API,4051a87052669b36b1d843cae7ba16ea
Data Scientist,Insight Global,"Village of Los Ranchos, Bernalillo County",us,"Job Description The Data Scientist will design and maintain data pipelines connecting manufacturing sensor systems to enterprise platforms, manage the TRISO manufacturing ontology, and ensure data quality and traceability. The role includes integrating MES systems, developing factory simulations for cost and throughput optimization, and building machine learning models for process analysis and optimization. Candidates must have strong programming skills in Python and SQL, experience with data p…",https://www.adzuna.com/land/ad/5739222842?se=ItqrSVVh8RGxTLCnpSp8PA&utm_medium=api&utm_source=a2c527c1&v=FD5D065ED0C308BD40FAD609F3A7604CAB02F5FC,2026-05-23T18:35:14Z,106105.11,106105.11,,Adzuna Live API,2e1761e7f01c1fa38d649f44068eaa65
Data Scientist,Insight Global,"San Diego, San Diego County",us,"Job Description Insight Global is seeking a Data Scientist who is passionate about the physical world and wants to see their code come to life in the hum of machinery. You will be the go-to expert for translating high-frequency sensor data into predictive intelligence and for pioneering the use of Generative AI to solve core engineering challenges. You will collaborate shoulder-to-shoulder with mechanical, electrical, combustion and controls engineers to move beyond reactive problem-solving and…",https://www.adzuna.com/land/ad/5731897828?se=ItqrSVVh8RGxTLCnpSp8PA&utm_medium=api&utm_source=a2c527c1&v=41D5D1F6DA52C41BC03FBBE58440D29533E918B0,2026-05-16T18:20:39Z,128206.23,128206.23,,Adzuna Live API,6a6d3722d661caa86426218b7fe3bd32
Data Scientist,Insight Global,"Cupertino, Santa Clara County",us,"Job Description We are seeking a Senior Data Scientist to drive strategic insights and decision making through advanced analytics. This role partners closely with cross functional teams to tackle complex, ambiguous business problems and translate data into clear, actionable recommendations. The ideal candidate has deep experience in analytics and strategy, strong business acumen, and hands on expertise in SQL, Python or R, and data visualization tools such as Tableau. You will apply statistical…",https://www.adzuna.com/land/ad/5664194406?se=ItqrSVVh8RGxTLCnpSp8PA&utm_medium=api&utm_source=a2c527c1&v=7B9585799B2A71F8A0CBF5E6578A3C62F8C91A64,2026-03-13T17:34:50Z,139544.66,139544.66,,Adzuna Live API,02ff860ecc85b76959ecd15fca70fc11
Data Scientist,Robert Half,"Atlanta, Fulton County",us,"Description I'm currently partnering with a client near the Atlanta metro area that is looking to add an experienced Data Scientist to their growing analytics and technology team. This role will focus heavily on forecasting, predictive modeling, and leveraging large-scale data platforms to drive business insights and strategic decision-making. Key Responsibilities: - Develop forecasting models and predictive analytics solutions to support business operations and planning - Analyze large and com…",https://www.adzuna.com/land/ad/5739340206?se=ItqrSVVh8RGxTLCnpSp8PA&utm_medium=api&utm_source=a2c527c1&v=4FF9334F1CBD388D24116BF13A42C2B025641D60,2026-05-23T21:43:47Z,132486.64,132486.64,,Adzuna Live API,71d5cc7b581e8e48ebdc027d8d44f726
Data Scientist,Insight Global,"Newark, Essex County",us,"Job Description Our client is seeking a Data Scientist to support the Group Insurance organization, with a focus on traditional machine learning use cases for medical and financial underwriting. This role is hands-on and data-driven, partnering closely with actuaries and technology teams to develop and support predictive models used in underwriting and pricing. Responsibilities - Develop and apply traditional machine learning models (classification, survival models) for underwriting and pricing…",https://www.adzuna.com/land/ad/5716518539?se=ItqrSVVh8RGxTLCnpSp8PA&utm_medium=api&utm_source=a2c527c1&v=D7F1656BAD5867CBFD42804CA1C758C30642A02D,2026-05-01T22:34:52Z,137813.2,137813.2,,Adzuna Live API,6bfc514d33095fc3d35ab42212887ff4
Data Scientist,Insight Global,"Pluckemin, Somerset County",us,"Job Description Insight Global is seeking a Data Scientist for one of our largest telecom customers to support a pricing modeling initiative, owning the end-to-end analytics workflow from problem framing through stakeholder-ready recommendations. In this role, you will work with large, messy, real-world datasets and independently transform them into reliable modeling inputs, keeping analysis anchored to core business questions-such as estimating how price changes impact volume demand while acco…",https://www.adzuna.com/land/ad/5721148118?se=ItqrSVVh8RGxTLCnpSp8PA&utm_medium=api&utm_source=a2c527c1&v=EC26E4072528FF859E1AFD97F32E45D7EEA774CE,2026-05-06T22:55:37Z,119992.52,119992.52,,Adzuna Live API,b1b2fec9c49ab8a21a6df59b179c7b92
Data Scientist,Insight Global,"Dublin, Franklin County",us,"Job Description We are hiring for a Data Scientist in Columbus (or Cleveland) Ohio. You will join a growing team focused on applied AI and large language model (LLM) development. This is a developer-style data science role and is ideal for someone who enjoys heads-down coding, building models end-to-end, and turning AI concepts into production-ready solutions. This role will work closely with internal teams and external AI vendors on large-scale automation and AI initiatives. Responsibilities i…",https://www.adzuna.com/land/ad/5704138285?se=ItqrSVVh8RGxTLCnpSp8PA&utm_medium=api&utm_source=a2c527c1&v=7403A884A4DC9A857BF9ECFFEDD22773AD898FE3,2026-04-18T22:09:42Z,121667.05,121667.05,,Adzuna Live API,feb4ddfd7f4beaa6aa429cf9a863510d
Data Scientist,Insight Global,"Melvindale, Wayne County",us,"Job Description This Data Scientist supports DTE's Gas Leak Management team by pulling data from Picarro and other enterprise systems, analyzing leak and spend data, and building Power BI dashboards that drive operational efficiency, regulatory reporting, and capital planning decisions. Compensation $40/hr Exact compensation may vary based on several factors, including skills, experience, and education. Benefit packages for this role will start on the 31st day of employment and include medical,…",https://www.adzuna.com/land/ad/5709884781?se=ItqrSVVh8RGxTLCnpSp8PA&utm_medium=api&utm_source=a2c527c1&v=F3649A19CDFFE62C1ADF5A309B5A27382DF631E3,2026-04-24T21:27:03Z,112368.88,112368.88,,Adzuna Live API,430a9b1fff25575bab9db84bcf00e717
Data Scientist,Danaher Corporation,"Grand Central, Manhattan",us,"Bring more to life. Are you ready to accelerate your potential and make a real difference within life sciences, diagnostics and biotechnology? At Phenomenex, one of Danaher's (https://danaher.com/our-businesses) 15 operating companies, our work saves lives-and we're all united by a shared commitment to innovate for tangible impact. You'll thrive in a culture of belonging where you and your unique viewpoint matter. And by harnessing Danaher's system of continuous improvement, you help turn ideas…",https://www.adzuna.com/land/ad/5752672292?se=ItqrSVVh8RGxTLCnpSp8PA&utm_medium=api&utm_source=a2c527c1&v=0C39BF00B2E62F15D7AC671897726C5C1FDF1192,2026-06-04T21:37:22Z,141652.84,141652.84,,Adzuna Live API,5987a4ac99bac352fc56d927cd3ef2fc
Data Scientist,Cushman & Wakefield,"Westwood, Saint Louis County",us,"Job Title Data Scientist Job Description Summary Job Description We are building an Advisory Intelligence capability that applies advanced analytics, econometrics, and AI to some of the most complex questions in commercial real estate and investment advisory, market risk, pricing dynamics, liquidity, valuation context, and capital allocation. We are looking for a Junior Data Scientist with a strong quantitative foundation (Master's level) and experience in analytical problem-solving environment…",https://www.adzuna.com/land/ad/5706731626?se=ItqrSVVh8RGxTLCnpSp8PA&utm_medium=api&utm_source=a2c527c1&v=D116BDFB18E3F9C67916434FEF2A34F95A643130,2026-04-21T22:15:26Z,238654.56,238654.56,,Adzuna Live API,677c2545fcb179f6705b7ad4a05418eb
Data Scientist,Insight Global,"Wellesley Hills, Norfolk County",us,"Job Description We are seeking a highly skilled and collaborative Data Scientist to join our team and lead the development of series of customized GenAI solutions. This role will focus on building scalable, production-grade systems using Python and modern frameworks, with a strong emphasis on generative AI applications such as Retrieval-Augmented Generation (RAG) and intelligent agents. The ideal candidate will thrive in a dynamic, agile environment and be comfortable working consultatively wit…",https://www.adzuna.com/land/ad/5709883519?se=ItqrSVVh8RGxTLCnpSp8PA&utm_medium=api&utm_source=a2c527c1&v=56349970A190E317A7298CC2376FA8FCEE737129,2026-04-24T21:26:49Z,152661.88,152661.88,,Adzuna Live API,9163f05969cc8dea1d518797fb6369ce
Data Scientist,Insight Global,"Portland, Multnomah County",us,"Job Description JDevelop, deploy, and maintain scalable machine learning models and analytical workflows using Databricks, Apache Spark, and cloud-based data platforms. Partner with financial domain stakeholders to understand business challenges related to risk, compliance, fraud, lending, investments, and customer analytics. Perform hands-on data exploration, feature engineering, statistical analysis, and modeling using Python, SQL, and Spark. Collaborate with data engineering teams to build r…",https://www.adzuna.com/land/ad/5598071511?se=ItqrSVVh8RGxTLCnpSp8PA&utm_medium=api&utm_source=a2c527c1&v=F1FFDFA9B9EC3C3A4C11680268F012F5486B621E,2026-01-23T19:36:49Z,135699.77,135699.77,,Adzuna Live API,4ea127e1a8f2c8e4ce18f49a27ecfe5c
Data Scientist,Insight Global,"Newark, Essex County",us,"Job Description We are seeking an experienced Data Scientist to join our clients Life Insurance Underwriting team. This role will support large-scale underwriting initiatives focused on mortality risk modeling and premium determination. The ideal candidate brings strong traditional data science experience, a solid foundation in statistical and machine learning techniques, and the ability to work independently in a production, business-facing environment. This is not a data engineering or GenAI-…",https://www.adzuna.com/land/ad/5684730307?se=ItqrSVVh8RGxTLCnpSp8PA&utm_medium=api&utm_source=a2c527c1&v=117A51067965FCB707DB9F2E2D06879EEE16AC75,2026-03-31T22:11:59Z,147349.31,147349.31,,Adzuna Live API,a21552190ba9ff8f726141bc9db529ca
Data Scientist,Robert Half,"Wellston, Saint Louis County",us,"Description Our company is seeking a highly analytical and innovative Data Scientist to join our growing team in St. Louis, Missouri. In this role, you will leverage advanced data modeling, machine learning, and statistical techniques to drive actionable business insights and support critical decision-making. Key Responsibilities: · Develop and implement predictive models, machine learning algorithms, and analytical frameworks to solve complex business challenges · Analyze large datasets using …",https://www.adzuna.com/land/ad/5749977894?se=ItqrSVVh8RGxTLCnpSp8PA&utm_medium=api&utm_source=a2c527c1&v=CB7E153D0C5ABFBCE4937C158C165C0714A4E435,2026-06-02T22:26:25Z,85456.97,85456.97,,Adzuna Live API,bc1ee542ed6164c4f3f5a7601b706c51
Data Scientist,Waystar,"Atlanta, Fulton County",us,"ABOUT THIS POSITION Designs, develops and programs methods, processes, and systems to consolidate and analyze unstructured, diverse ""big data"" sources to generate actionable insights and solutions for client services and product enhancement. Interacts with product and service teams to identify questions and issues for data analysis and experiments. Develops and codes software programs, algorithms and automated processes to cleanse, integrate and evaluate large datasets from multiple disparate s…",https://www.adzuna.com/land/ad/5618326240?se=ItqrSVVh8RGxTLCnpSp8PA&utm_medium=api&utm_source=a2c527c1&v=34D95810125EB0F4094A1726B6CE720EF8AE51B5,2026-02-06T20:06:25Z,112501.63,112501.63,,Adzuna Live API,a4a14e41776be1344309ef403224ccaf
Data Scientist,Ford Motor Company,"Dearborn, Wayne County",us,"We are looking for a Data Scientist with exceptional skills in Machine Learning (ML) and Artificial Intelligence (AI). We are seeking an experienced data scientist with a strong focus on building and maintaining sophisticated full-stack applications. The successful candidate will possess a proven track record of designing, developing, and deploying successful innovative Generative AI (GenAI) software solutions. This role requires a proven communicator who effectively interfaces between technica…",https://www.adzuna.com/land/ad/5729928241?se=ItqrSVVh8RGxTLCnpSp8PA&utm_medium=api&utm_source=a2c527c1&v=CAE6351286EDF4A2DB873C28E57E85C319429845,2026-05-14T21:33:57Z,115677.64,115677.64,,Adzuna Live API,2e6fc4027afec7f83614c14baeb0133b
Data Scientist,Waystar,"Cedar Pass, Utah County",us,"ABOUT THIS POSITION Designs, develops and programs methods, processes, and systems to consolidate and analyze unstructured, diverse ""big data"" sources to generate actionable insights and solutions for client services and product enhancement. Interacts with product and service teams to identify questions and issues for data analysis and experiments. Develops and codes software programs, algorithms and automated processes to cleanse, integrate and evaluate large datasets from multiple disparate s…",https://www.adzuna.com/land/ad/5618586342?se=ItqrSVVh8RGxTLCnpSp8PA&utm_medium=api&utm_source=a2c527c1&v=1405A76ED2F272FDA09771C5EF141E688A5143BB,2026-02-06T23:32:12Z,85325.77,85325.77,,Adzuna Live API,af2e91966033d1a4c34f22a751d358c9
Data Scientist,Actalent,"Sterling Heights, Macomb County",us,"Job Title: Data EngineerJob Description This role focuses on designing, developing, and maintaining enterprise data infrastructure to support advanced analytics across engineering and business teams. The Data Engineer builds scalable data pipelines, ensures data integrity and accessibility, and enables reporting and dashboards that transform raw data into actionable insights. The position supports enterprise data architecture and governance, particularly across cloud platforms and business inte…",https://www.adzuna.com/land/ad/5749931744?se=ItqrSVVh8RGxTLCnpSp8PA&utm_medium=api&utm_source=a2c527c1&v=B8CD7EAD26598772646A9A32BCFB40FA81F3FBFF,2026-06-02T21:29:30Z,96602.06,96602.06,,Adzuna Live API,d0660ea2aea0ea6517cd35c876e38477
